src 	 time 	 tahrs 	 bank 	 attitude 	 heading 	 traw 	 acc[0] 	 acc[1] 	 acc[2] 	 mag[0] 	 mag[1] 	 mag[2] 	 gyr[0] 	 gyr[1] 	 gyr[2]
1 	 3.045931 	 1979577.000000 	 -101.310486 	 -78.676407 	 310.944061 	 1979577.000000 	 -9.966961 	 -2.001240 	 0.510120 	 -0.668657 	 -0.040299 	 0.264179 	 -0.002443 	 0.001222 	 0.021991
2 	 3.051581 	 1973446.000000 	 107.696915 	 -68.375053 	 200.684357 	 1973446.000000 	 -9.574560 	 3.610080 	 1.177200 	 -0.311940 	 -0.231343 	 0.892537 	 0.010996 	 0.006109 	 0.019548
1 	 3.074943 	 1979607.000000 	 -101.272903 	 -78.667732 	 310.978027 	 1979607.000000 	 -10.045441 	 -2.040480 	 0.313920 	 -0.668657 	 -0.037313 	 0.267164 	 -0.001222 	 0.003665 	 0.019548
2 	 3.080528 	 1973466.000000 	 107.710968 	 -68.365463 	 200.705002 	 1973466.000000 	 -9.574560 	 3.688560 	 1.177200 	 -0.307463 	 -0.226866 	 0.874627 	 0.007330 	 -0.001222 	 0.018326
1 	 3.104336 	 1979617.000000 	 -101.257423 	 -78.660019 	 310.993927 	 1979617.000000 	 -10.084681 	 -2.079720 	 0.353160 	 -0.665672 	 -0.028358 	 0.265672 	 0.000000 	 0.002443 	 0.019548
2 	 3.109928 	 1973496.000000 	 107.815079 	 -68.361855 	 200.804672 	 1973496.000000 	 -9.535320 	 3.374640 	 1.334160 	 -0.313433 	 -0.234328 	 0.902985 	 0.008552 	 0.007330 	 0.015882
1 	 3.133525 	 1979637.000000 	 -101.267693 	 -78.648087 	 310.993347 	 1979637.000000 	 -10.045441 	 -2.001240 	 0.431640 	 -0.662687 	 -0.031343 	 0.262687 	 0.009774 	 0.014661 	 0.014661
2 	 3.139085 	 1973506.000000 	 107.841400 	 -68.370285 	 200.830444 	 1973506.000000 	 -9.574560 	 3.413880 	 1.334160 	 -0.307463 	 -0.229851 	 0.865672 	 0.012217 	 0.015882 	 0.021991
1 	 3.173939 	 1979667.000000 	 -101.354706 	 -78.658699 	 310.908997 	 1979667.000000 	 -10.045441 	 -1.922760 	 0.470880 	 -0.664179 	 -0.028358 	 0.268657 	 -0.003665 	 0.007330 	 0.023213
2 	 3.203045 	 1973526.000000 	 107.875626 	 -68.381538 	 200.859482 	 1973526.000000 	 -9.535320 	 3.570840 	 1.216440 	 -0.308955 	 -0.231343 	 0.873134 	 0.006109 	 0.004887 	 0.014661
2 	 3.209233 	 1973546.000000 	 107.913971 	 -68.379234 	 200.891449 	 1973546.000000 	 -9.574560 	 3.570840 	 1.255680 	 -0.307463 	 -0.235821 	 0.865672 	 0.001222 	 0.009774 	 0.021991
1 	 3.232952 	 1979687.000000 	 -101.340767 	 -78.654793 	 310.925903 	 1979687.000000 	 -9.966961 	 -1.962000 	 0.392400 	 -0.665672 	 -0.029851 	 0.264179 	 0.003665 	 0.003665 	 0.018326
2 	 3.238512 	 1973566.000000 	 107.964943 	 -68.376785 	 200.942734 	 1973566.000000 	 -9.456841 	 3.531600 	 1.216440 	 -0.319403 	 -0.235821 	 0.900000 	 0.012217 	 -0.001222 	 0.013439
1 	 3.262066 	 1979717.000000 	 -101.330208 	 -78.654984 	 310.938354 	 1979717.000000 	 -10.006201 	 -2.001240 	 0.431640 	 -0.668657 	 -0.035821 	 0.262687 	 -0.001222 	 0.006109 	 0.020769
2 	 3.267205 	 1973586.000000 	 107.983589 	 -68.356796 	 200.969467 	 1973586.000000 	 -9.417601 	 3.610080 	 1.334160 	 -0.308955 	 -0.229851 	 0.867164 	 0.013439 	 0.006109 	 0.018326
1 	 3.291002 	 1979727.000000 	 -101.374359 	 -78.665031 	 310.893066 	 1979727.000000 	 -10.045441 	 -1.844280 	 0.470880 	 -0.668657 	 -0.037313 	 0.264179 	 -0.004887 	 0.003665 	 0.023213
1 	 3.320285 	 1979747.000000 	 -101.365204 	 -78.673706 	 310.906372 	 1979747.000000 	 -9.966961 	 -1.922760 	 0.313920 	 -0.662687 	 -0.037313 	 0.262687 	 0.006109 	 0.007330 	 0.021991
2 	 3.326271 	 1973616.000000 	 108.041328 	 -68.343857 	 201.027023 	 1973616.000000 	 -9.496080 	 3.610080 	 1.294920 	 -0.314925 	 -0.229851 	 0.879104 	 0.006109 	 0.000000 	 0.008552
1 	 3.349733 	 1979767.000000 	 -101.383339 	 -78.669266 	 310.892242 	 1979767.000000 	 -10.123920 	 -1.962000 	 0.431640 	 -0.668657 	 -0.035821 	 0.268657 	 -0.002443 	 0.007330 	 0.020769
2 	 3.355528 	 1973636.000000 	 108.064804 	 -68.331276 	 201.048553 	 1973636.000000 	 -9.535320 	 3.727800 	 1.294920 	 -0.314925 	 -0.234328 	 0.888060 	 0.001222 	 0.003665 	 0.017104
1 	 3.378886 	 1979797.000000 	 -101.351593 	 -78.656105 	 310.923645 	 1979797.000000 	 -10.006201 	 -2.040480 	 0.274680 	 -0.670149 	 -0.029851 	 0.274627 	 -0.002443 	 0.009774 	 0.019548
2 	 3.384540 	 1973656.000000 	 108.084526 	 -68.328232 	 201.067352 	 1973656.000000 	 -9.535320 	 3.531600 	 1.216440 	 -0.308955 	 -0.228358 	 0.871642 	 0.010996 	 0.003665 	 0.018326
1 	 3.408209 	 1979807.000000 	 -101.347946 	 -78.658821 	 310.929047 	 1979807.000000 	 -10.084681 	 -1.962000 	 0.392400 	 -0.664179 	 -0.032836 	 0.261194 	 0.001222 	 0.007330 	 0.021991
2 	 3.413968 	 1973686.000000 	 108.116508 	 -68.336639 	 201.101212 	 1973686.000000 	 -9.574560 	 3.531600 	 1.177200 	 -0.302985 	 -0.228358 	 0.874627 	 0.008552 	 0.007330 	 0.014661
1 	 3.437539 	 1979837.000000 	 -101.391472 	 -78.648949 	 310.894257 	 1979837.000000 	 -10.045441 	 -1.922760 	 0.392400 	 -0.664179 	 -0.034328 	 0.258209 	 0.006109 	 0.001222 	 0.018326
2 	 3.443154 	 1973716.000000 	 108.100266 	 -68.359131 	 201.082535 	 1973716.000000 	 -9.535320 	 3.610080 	 1.098720 	 -0.316418 	 -0.234328 	 0.902985 	 -0.001222 	 0.003665 	 0.012217
1 	 3.467120 	 1979857.000000 	 -101.403358 	 -78.658577 	 310.886475 	 1979857.000000 	 -10.045441 	 -1.922760 	 0.392400 	 -0.661194 	 -0.028358 	 0.262687 	 0.002443 	 0.010996 	 0.023213
2 	 3.472834 	 1973726.000000 	 108.090096 	 -68.357475 	 201.075012 	 1973726.000000 	 -9.417601 	 3.610080 	 1.137960 	 -0.302985 	 -0.225373 	 0.865672 	 0.008552 	 0.006109 	 0.012217
1 	 3.496384 	 1979867.000000 	 -101.405502 	 -78.670074 	 310.884155 	 1979867.000000 	 -10.123920 	 -1.844280 	 0.392400 	 -0.665672 	 -0.031343 	 0.262687 	 -0.002443 	 0.007330 	 0.020769
2 	 3.502129 	 1973746.000000 	 108.054947 	 -68.353043 	 201.042160 	 1973746.000000 	 -9.496080 	 3.688560 	 1.137960 	 -0.313433 	 -0.232836 	 0.873134 	 0.001222 	 0.003665 	 0.015882
1 	 3.524863 	 1979887.000000 	 -101.445595 	 -78.671524 	 310.849487 	 1979887.000000 	 -10.006201 	 -1.962000 	 0.431640 	 -0.674627 	 -0.040299 	 0.271642 	 0.003665 	 0.006109 	 0.012217
2 	 3.530378 	 1973756.000000 	 108.056076 	 -68.348824 	 201.045151 	 1973756.000000 	 -9.574560 	 3.688560 	 1.216440 	 -0.311940 	 -0.232836 	 0.880597 	 0.008552 	 0.006109 	 0.012217
1 	 3.554362 	 1979907.000000 	 -101.427521 	 -78.666901 	 310.868042 	 1979907.000000 	 -9.927721 	 -2.001240 	 0.353160 	 -0.668657 	 -0.032836 	 0.268657 	 -0.006109 	 0.008552 	 0.024435
2 	 3.561032 	 1973776.000000 	 108.020348 	 -68.346924 	 201.016724 	 1973776.000000 	 -9.496080 	 3.610080 	 1.137960 	 -0.314925 	 -0.228358 	 0.886567 	 0.012217 	 0.007330 	 0.014661
1 	 3.579624 	 1979937.000000 	 -101.489502 	 -78.677429 	 310.810638 	 1979937.000000 	 -9.966961 	 -1.883520 	 0.353160 	 -0.664179 	 -0.037313 	 0.261194 	 0.001222 	 0.000000 	 0.024435
2 	 3.584233 	 1973796.000000 	 108.021957 	 -68.343086 	 201.013565 	 1973796.000000 	 -9.496080 	 3.570840 	 1.255680 	 -0.305970 	 -0.235821 	 0.882090 	 0.002443 	 0.009774 	 0.017104
1 	 3.601975 	 1979947.000000 	 -101.483246 	 -78.680962 	 310.814636 	 1979947.000000 	 -10.006201 	 -1.962000 	 0.392400 	 -0.665672 	 -0.038806 	 0.264179 	 -0.006109 	 0.007330 	 0.026878
2 	 3.607493 	 1973836.000000 	 108.008049 	 -68.335060 	 201.003601 	 1973836.000000 	 -9.456841 	 3.610080 	 1.216440 	 -0.311940 	 -0.231343 	 0.882090 	 0.004887 	 0.007330 	 0.014661
1 	 3.630822 	 1979967.000000 	 -101.476761 	 -78.679588 	 310.822144 	 1979967.000000 	 -9.966961 	 -2.001240 	 0.510120 	 -0.671642 	 -0.040299 	 0.271642 	 -0.002443 	 0.008552 	 0.019548
2 	 3.636383 	 1973846.000000 	 108.028664 	 -68.337860 	 201.022171 	 1973846.000000 	 -9.456841 	 3.531600 	 1.216440 	 -0.305970 	 -0.226866 	 0.865672 	 0.002443 	 0.002443 	 0.012217
1 	 3.659683 	 1979987.000000 	 -101.513374 	 -78.679070 	 310.789032 	 1979987.000000 	 -10.045441 	 -1.962000 	 0.392400 	 -0.665672 	 -0.035821 	 0.265672 	 0.004887 	 0.006109 	 0.024435
2 	 3.665489 	 1973856.000000 	 108.042068 	 -68.346474 	 201.035690 	 1973856.000000 	 -9.535320 	 3.492360 	 1.216440 	 -0.313433 	 -0.235821 	 0.888060 	 0.007330 	 0.007330 	 0.012217
1 	 3.688551 	 1980017.000000 	 -101.510895 	 -78.666672 	 310.797485 	 1980017.000000 	 -9.888481 	 -1.922760 	 0.392400 	 -0.670149 	 -0.032836 	 0.264179 	 0.007330 	 0.009774 	 0.014661
2 	 3.693968 	 1973876.000000 	 108.101921 	 -68.352608 	 201.095169 	 1973876.000000 	 -9.456841 	 3.570840 	 1.334160 	 -0.305970 	 -0.229851 	 0.871642 	 0.004887 	 0.001222 	 0.010996
1 	 3.718083 	 1980027.000000 	 -101.508171 	 -78.672150 	 310.800079 	 1980027.000000 	 -9.966961 	 -1.844280 	 0.392400 	 -0.655224 	 -0.031343 	 0.258209 	 -0.002443 	 0.007330 	 0.014661
2 	 3.722077 	 1973906.000000 	 108.169853 	 -68.334885 	 201.160660 	 1973906.000000 	 -9.456841 	 3.649320 	 1.294920 	 -0.305970 	 -0.226866 	 0.876119 	 0.006109 	 0.006109 	 0.012217
1 	 3.750602 	 1980047.000000 	 -101.490509 	 -78.663773 	 310.816742 	 1980047.000000 	 -9.927721 	 -2.040480 	 0.431640 	 -0.668657 	 -0.035821 	 0.259701 	 -0.001222 	 0.012217 	 0.021991
2 	 3.756320 	 1973916.000000 	 108.164658 	 -68.338058 	 201.155243 	 1973916.000000 	 -9.456841 	 3.570840 	 1.137960 	 -0.311940 	 -0.232836 	 0.874627 	 0.003665 	 0.006109 	 0.010996
1 	 3.779420 	 1980057.000000 	 -101.536514 	 -78.661095 	 310.772552 	 1980057.000000 	 -9.927721 	 -1.962000 	 0.510120 	 -0.664179 	 -0.035821 	 0.265672 	 0.000000 	 0.004887 	 0.020769
2 	 3.785271 	 1973936.000000 	 108.156868 	 -68.326347 	 201.146454 	 1973936.000000 	 -9.574560 	 3.688560 	 1.137960 	 -0.322388 	 -0.235821 	 0.892537 	 0.002443 	 0.000000 	 0.018326
1 	 3.808636 	 1980077.000000 	 -101.551605 	 -78.643166 	 310.761780 	 1980077.000000 	 -9.966961 	 -2.040480 	 0.431640 	 -0.664179 	 -0.028358 	 0.271642 	 0.000000 	 0.006109 	 0.020769
2 	 3.813848 	 1973946.000000 	 108.145317 	 -68.314209 	 201.139481 	 1973946.000000 	 -9.535320 	 3.727800 	 1.137960 	 -0.313433 	 -0.234328 	 0.895522 	 0.009774 	 -0.002443 	 0.020769
1 	 3.836872 	 1980097.000000 	 -101.563698 	 -78.659515 	 310.750153 	 1980097.000000 	 -10.045441 	 -1.883520 	 0.392400 	 -0.671642 	 -0.034328 	 0.267164 	 0.002443 	 0.008552 	 0.021991
2 	 3.842750 	 1973966.000000 	 108.105652 	 -68.314095 	 201.111801 	 1973966.000000 	 -9.535320 	 3.570840 	 1.059480 	 -0.317910 	 -0.231343 	 0.876119 	 0.012217 	 0.001222 	 0.008552
1 	 3.865461 	 1980127.000000 	 -101.411530 	 -78.671173 	 310.903107 	 1980127.000000 	 -10.045441 	 -1.883520 	 0.274680 	 -0.661194 	 -0.031343 	 0.262687 	 -0.003665 	 0.008552 	 0.019548
1 	 3.894757 	 1980137.000000 	 -101.382790 	 -78.666046 	 310.931976 	 1980137.000000 	 -9.966961 	 -2.001240 	 0.353160 	 -0.661194 	 -0.037313 	 0.265672 	 -0.001222 	 0.008552 	 0.014661
2 	 3.924029 	 1974026.000000 	 108.095169 	 -68.329430 	 201.097672 	 1974026.000000 	 -9.535320 	 3.453120 	 1.255680 	 -0.311940 	 -0.231343 	 0.874627 	 -0.001222 	 0.006109 	 0.021991
2 	 3.930102 	 1974036.000000 	 108.095718 	 -68.325836 	 201.098251 	 1974036.000000 	 -9.574560 	 3.610080 	 1.177200 	 -0.301493 	 -0.228358 	 0.862687 	 0.004887 	 0.002443 	 0.021991
1 	 3.953403 	 1980177.000000 	 -101.467331 	 -78.663231 	 310.855743 	 1980177.000000 	 -10.006201 	 -2.001240 	 0.470880 	 -0.665672 	 -0.031343 	 0.265672 	 0.000000 	 0.003665 	 0.025656
2 	 3.958978 	 1974046.000000 	 108.102669 	 -68.326775 	 201.104965 	 1974046.000000 	 -9.574560 	 3.570840 	 1.216440 	 -0.310448 	 -0.229851 	 0.888060 	 0.006109 	 0.006109 	 0.018326
1 	 3.982937 	 1980207.000000 	 -101.449043 	 -78.638878 	 310.873962 	 1980207.000000 	 -10.006201 	 -2.118960 	 0.392400 	 -0.665672 	 -0.031343 	 0.267164 	 0.000000 	 0.008552 	 0.020769
2 	 3.988898 	 1974066.000000 	 108.127670 	 -68.341454 	 201.123230 	 1974066.000000 	 -9.692281 	 3.492360 	 1.216440 	 -0.310448 	 -0.228358 	 0.874627 	 0.001222 	 0.002443 	 0.020769
1 	 4.012777 	 1980217.000000 	 -101.409515 	 -78.630722 	 310.913635 	 1980217.000000 	 -9.927721 	 -2.079720 	 0.313920 	 -0.665672 	 -0.037313 	 0.273134 	 0.000000 	 0.004887 	 0.020769
2 	 4.018741 	 1974096.000000 	 108.125198 	 -68.343086 	 201.121597 	 1974096.000000 	 -9.535320 	 3.570840 	 1.137960 	 -0.302985 	 -0.231343 	 0.873134 	 0.009774 	 0.002443 	 0.018326
1 	 4.042499 	 1980237.000000 	 -101.353104 	 -78.621986 	 310.973663 	 1980237.000000 	 -10.006201 	 -2.001240 	 0.353160 	 -0.674627 	 -0.038806 	 0.274627 	 0.003665 	 0.007330 	 0.023213
2 	 4.048370 	 1974106.000000 	 108.110756 	 -68.347061 	 201.112549 	 1974106.000000 	 -9.574560 	 3.610080 	 1.137960 	 -0.310448 	 -0.226866 	 0.883582 	 0.013439 	 0.007330 	 0.010996
1 	 4.072354 	 1980267.000000 	 -101.245872 	 -78.602257 	 311.082184 	 1980267.000000 	 -9.927721 	 -1.962000 	 0.353160 	 -0.671642 	 -0.029851 	 0.261194 	 0.001222 	 0.007330 	 0.015882
2 	 4.078144 	 1974126.000000 	 108.077667 	 -68.359764 	 201.078705 	 1974126.000000 	 -9.535320 	 3.570840 	 1.020240 	 -0.316418 	 -0.229851 	 0.880597 	 0.001222 	 0.000000 	 0.018326
1 	 4.101629 	 1980287.000000 	 -101.201225 	 -78.610832 	 311.128632 	 1980287.000000 	 -9.849240 	 -1.922760 	 0.313920 	 -0.676119 	 -0.037313 	 0.265672 	 -0.002443 	 0.004887 	 0.023213
2 	 4.107338 	 1974146.000000 	 108.055626 	 -68.358559 	 201.060211 	 1974146.000000 	 -9.496080 	 3.610080 	 1.177200 	 -0.311940 	 -0.231343 	 0.888060 	 0.006109 	 0.008552 	 0.014661
1 	 4.131171 	 1980297.000000 	 -101.208801 	 -78.616760 	 311.120209 	 1980297.000000 	 -9.888481 	 -1.883520 	 0.353160 	 -0.671642 	 -0.038806 	 0.264179 	 -0.002443 	 0.000000 	 0.021991
1 	 4.162785 	 1980317.000000 	 -101.232300 	 -78.615967 	 311.099030 	 1980317.000000 	 -10.006201 	 -1.922760 	 0.470880 	 -0.674627 	 -0.034328 	 0.265672 	 -0.003665 	 0.009774 	 0.014661
1 	 4.182966 	 1980347.000000 	 -101.287880 	 -78.599289 	 311.048218 	 1980347.000000 	 -10.006201 	 -2.079720 	 0.431640 	 -0.670149 	 -0.040299 	 0.271642 	 0.003665 	 0.007330 	 0.019548
2 	 4.187883 	 1974206.000000 	 108.053337 	 -68.337433 	 201.059143 	 1974206.000000 	 -9.496080 	 3.570840 	 1.255680 	 -0.308955 	 -0.229851 	 0.892537 	 0.007330 	 0.000000 	 0.024435
1 	 4.207033 	 1980357.000000 	 -101.320168 	 -78.592690 	 311.015930 	 1980357.000000 	 -9.927721 	 -2.040480 	 0.431640 	 -0.668657 	 -0.035821 	 0.264179 	 -0.001222 	 -0.002443 	 0.021991
2 	 4.211969 	 1974226.000000 	 108.049667 	 -68.349030 	 201.056198 	 1974226.000000 	 -9.535320 	 3.610080 	 1.177200 	 -0.317910 	 -0.235821 	 0.897015 	 0.003665 	 0.003665 	 0.008552
1 	 4.231290 	 1980367.000000 	 -101.336685 	 -78.591965 	 311.000580 	 1980367.000000 	 -9.966961 	 -2.001240 	 0.431640 	 -0.674627 	 -0.034328 	 0.273134 	 0.000000 	 0.004887 	 0.024435
2 	 4.235719 	 1974256.000000 	 107.985359 	 -68.344177 	 201.003967 	 1974256.000000 	 -9.574560 	 3.688560 	 1.137960 	 -0.310448 	 -0.231343 	 0.873134 	 0.007330 	 0.001222 	 0.010996
1 	 4.255156 	 1980397.000000 	 -101.271263 	 -78.596107 	 311.065582 	 1980397.000000 	 -10.006201 	 -1.962000 	 0.392400 	 -0.667164 	 -0.032836 	 0.259701 	 -0.003665 	 0.007330 	 0.017104
2 	 4.259804 	 1974266.000000 	 107.970680 	 -68.347725 	 200.994354 	 1974266.000000 	 -9.653041 	 3.610080 	 1.137960 	 -0.313433 	 -0.232836 	 0.880597 	 0.013439 	 0.007330 	 0.015882
1 	 4.278878 	 1980407.000000 	 -101.224800 	 -78.604622 	 311.111023 	 1980407.000000 	 -10.045441 	 -1.883520 	 0.274680 	 -0.667164 	 -0.034328 	 0.274627 	 -0.002443 	 0.007330 	 0.018326
2 	 4.283502 	 1974286.000000 	 107.931511 	 -68.338707 	 200.959686 	 1974286.000000 	 -9.535320 	 3.688560 	 1.177200 	 -0.304478 	 -0.225373 	 0.864179 	 0.004887 	 0.003665 	 0.019548
1 	 4.312185 	 1980427.000000 	 -101.266800 	 -78.585953 	 311.067719 	 1980427.000000 	 -10.045441 	 -2.079720 	 0.510120 	 -0.676119 	 -0.037313 	 0.273134 	 -0.001222 	 0.001222 	 0.020769
2 	 4.316885 	 1974296.000000 	 107.906967 	 -68.327858 	 200.937088 	 1974296.000000 	 -9.535320 	 3.767040 	 1.137960 	 -0.305970 	 -0.232836 	 0.873134 	 0.007330 	 0.009774 	 0.017104
1 	 4.336232 	 1980447.000000 	 -101.385513 	 -78.587128 	 310.955902 	 1980447.000000 	 -9.927721 	 -1.922760 	 0.549360 	 -0.673134 	 -0.035821 	 0.271642 	 0.003665 	 0.007330 	 0.018326
2 	 4.340929 	 1974316.000000 	 107.894325 	 -68.317390 	 200.929153 	 1974316.000000 	 -9.496080 	 3.688560 	 1.098720 	 -0.310448 	 -0.228358 	 0.888060 	 0.010996 	 0.000000 	 0.012217
1 	 4.360465 	 1980477.000000 	 -101.443398 	 -78.595901 	 310.904053 	 1980477.000000 	 -10.045441 	 -1.962000 	 0.392400 	 -0.664179 	 -0.032836 	 0.262687 	 -0.001222 	 0.006109 	 0.018326
2 	 4.365082 	 1974336.000000 	 107.875328 	 -68.286995 	 200.912308 	 1974336.000000 	 -9.496080 	 3.727800 	 1.216440 	 -0.311940 	 -0.229851 	 0.886567 	 0.006109 	 0.010996 	 0.018326
1 	 4.384478 	 1980487.000000 	 -101.411369 	 -78.585922 	 310.930359 	 1980487.000000 	 -9.927721 	 -2.040480 	 0.353160 	 -0.670149 	 -0.038806 	 0.267164 	 -0.010996 	 0.004887 	 0.012217
2 	 4.389181 	 1974376.000000 	 107.829231 	 -68.273659 	 200.882324 	 1974376.000000 	 -9.613801 	 3.649320 	 1.059480 	 -0.314925 	 -0.234328 	 0.886567 	 0.006109 	 0.007330 	 0.015882
1 	 4.408508 	 1980507.000000 	 -101.396858 	 -78.586304 	 310.947693 	 1980507.000000 	 -10.006201 	 -2.040480 	 0.353160 	 -0.670149 	 -0.041791 	 0.268657 	 0.003665 	 0.001222 	 0.024435
2 	 4.413068 	 1974386.000000 	 107.807945 	 -68.274284 	 200.863129 	 1974386.000000 	 -9.574560 	 3.688560 	 1.059480 	 -0.317910 	 -0.235821 	 0.882090 	 0.004887 	 0.003665 	 0.010996
1 	 4.432476 	 1980537.000000 	 -101.432419 	 -78.601479 	 310.918549 	 1980537.000000 	 -10.006201 	 -1.962000 	 0.392400 	 -0.665672 	 -0.032836 	 0.262687 	 0.001222 	 0.004887 	 0.020769
2 	 4.437098 	 1974396.000000 	 107.813431 	 -68.269310 	 200.865738 	 1974396.000000 	 -9.496080 	 3.688560 	 1.216440 	 -0.301493 	 -0.226866 	 0.880597 	 0.001222 	 0.008552 	 0.012217
1 	 4.456232 	 1980547.000000 	 -101.448647 	 -78.597969 	 310.904022 	 1980547.000000 	 -10.006201 	 -2.001240 	 0.392400 	 -0.670149 	 -0.040299 	 0.265672 	 0.002443 	 -0.002443 	 0.018326
2 	 4.460918 	 1974426.000000 	 107.857407 	 -68.278435 	 200.907516 	 1974426.000000 	 -9.535320 	 3.413880 	 1.216440 	 -0.304478 	 -0.226866 	 0.879104 	 0.001222 	 0.008552 	 0.012217
1 	 4.480076 	 1980567.000000 	 -101.472534 	 -78.595657 	 310.883850 	 1980567.000000 	 -9.927721 	 -1.883520 	 0.470880 	 -0.661194 	 -0.034328 	 0.261194 	 -0.002443 	 0.008552 	 0.013439
2 	 4.484743 	 1974446.000000 	 107.888992 	 -68.300041 	 200.937897 	 1974446.000000 	 -9.613801 	 3.453120 	 1.177200 	 -0.313433 	 -0.231343 	 0.874627 	 0.002443 	 0.002443 	 0.012217
1 	 4.503631 	 1980587.000000 	 -101.548012 	 -78.588577 	 310.810944 	 1980587.000000 	 -9.966961 	 -2.040480 	 0.470880 	 -0.662687 	 -0.032836 	 0.261194 	 0.000000 	 0.006109 	 0.020769
2 	 4.508215 	 1974456.000000 	 107.900955 	 -68.313744 	 200.953003 	 1974456.000000 	 -9.692281 	 3.492360 	 1.177200 	 -0.323881 	 -0.237313 	 0.889552 	 0.010996 	 0.002443 	 0.012217
1 	 4.527552 	 1980617.000000 	 -101.542007 	 -78.574226 	 310.816132 	 1980617.000000 	 -9.888481 	 -1.962000 	 0.353160 	 -0.665672 	 -0.032836 	 0.262687 	 -0.001222 	 0.010996 	 0.018326
1 	 4.551445 	 1980627.000000 	 -101.541306 	 -78.573265 	 310.821259 	 1980627.000000 	 -9.927721 	 -2.001240 	 0.431640 	 -0.670149 	 -0.034328 	 0.271642 	 0.006109 	 0.010996 	 0.023213
2 	 4.556328 	 1974516.000000 	 107.806351 	 -68.373512 	 200.868423 	 1974516.000000 	 -9.574560 	 3.531600 	 1.255680 	 -0.322388 	 -0.228358 	 0.873134 	 0.014661 	 0.003665 	 0.019548
1 	 4.575495 	 1980647.000000 	 -101.513084 	 -78.574593 	 310.849884 	 1980647.000000 	 -9.966961 	 -2.040480 	 0.353160 	 -0.676119 	 -0.041791 	 0.276119 	 -0.002443 	 -0.001222 	 0.024435
2 	 4.580312 	 1974526.000000 	 107.852325 	 -68.364014 	 200.910416 	 1974526.000000 	 -9.535320 	 3.649320 	 1.373400 	 -0.314925 	 -0.231343 	 0.888060 	 0.003665 	 0.004887 	 0.015882
1 	 4.599579 	 1980667.000000 	 -101.563087 	 -78.570709 	 310.800873 	 1980667.000000 	 -10.084681 	 -1.962000 	 0.549360 	 -0.665672 	 -0.032836 	 0.265672 	 -0.002443 	 0.009774 	 0.014661
2 	 4.604463 	 1974536.000000 	 107.868370 	 -68.362801 	 200.929810 	 1974536.000000 	 -9.456841 	 3.610080 	 1.216440 	 -0.313433 	 -0.226866 	 0.879104 	 0.010996 	 0.001222 	 0.008552
1 	 4.623553 	 1980697.000000 	 -101.518234 	 -78.563858 	 310.852448 	 1980697.000000 	 -10.084681 	 -2.040480 	 0.392400 	 -0.662687 	 -0.034328 	 0.268657 	 0.001222 	 0.008552 	 0.015882
2 	 4.628364 	 1974556.000000 	 107.887772 	 -68.353096 	 200.953033 	 1974556.000000 	 -9.535320 	 3.610080 	 1.255680 	 -0.313433 	 -0.229851 	 0.865672 	 0.010996 	 0.007330 	 0.021991
1 	 4.647575 	 1980707.000000 	 -101.531120 	 -78.569038 	 310.843170 	 1980707.000000 	 -10.006201 	 -1.922760 	 0.392400 	 -0.670149 	 -0.032836 	 0.264179 	 0.004887 	 0.002443 	 0.021991
2 	 4.652280 	 1974586.000000 	 107.933037 	 -68.345406 	 201.009277 	 1974586.000000 	 -9.574560 	 3.649320 	 1.334160 	 -0.308955 	 -0.228358 	 0.867164 	 0.015882 	 0.004887 	 0.013439
1 	 4.671483 	 1980727.000000 	 -101.614532 	 -78.577988 	 310.765533 	 1980727.000000 	 -9.927721 	 -1.922760 	 0.431640 	 -0.668657 	 -0.035821 	 0.271642 	 0.002443 	 0.001222 	 0.024435
2 	 4.676429 	 1974596.000000 	 107.939934 	 -68.353462 	 201.019135 	 1974596.000000 	 -9.456841 	 3.453120 	 1.177200 	 -0.317910 	 -0.234328 	 0.888060 	 0.012217 	 0.006109 	 0.013439
1 	 4.695634 	 1980737.000000 	 -101.576370 	 -78.579163 	 310.804688 	 1980737.000000 	 -9.927721 	 -1.962000 	 0.353160 	 -0.674627 	 -0.037313 	 0.274627 	 0.000000 	 0.012217 	 0.019548
2 	 4.700320 	 1974616.000000 	 107.989502 	 -68.355888 	 201.072662 	 1974616.000000 	 -9.456841 	 3.570840 	 1.294920 	 -0.302985 	 -0.231343 	 0.880597 	 0.002443 	 0.003665 	 0.018326
1 	 4.719886 	 1980757.000000 	 -101.523743 	 -78.577332 	 310.856659 	 1980757.000000 	 -9.927721 	 -1.883520 	 0.431640 	 -0.668657 	 -0.032836 	 0.268657 	 0.000000 	 0.012217 	 0.015882
2 	 4.724710 	 1974636.000000 	 107.981850 	 -68.360764 	 201.067490 	 1974636.000000 	 -9.299881 	 3.492360 	 1.098720 	 -0.310448 	 -0.229851 	 0.883582 	 0.010996 	 0.004887 	 0.015882
1 	 4.744709 	 1980777.000000 	 -101.554764 	 -78.576340 	 310.827972 	 1980777.000000 	 -10.006201 	 -1.962000 	 0.470880 	 -0.665672 	 -0.032836 	 0.265672 	 0.007330 	 0.004887 	 0.015882
2 	 4.768567 	 1974646.000000 	 107.938873 	 -68.361481 	 201.029053 	 1974646.000000 	 -9.417601 	 3.610080 	 0.981000 	 -0.304478 	 -0.231343 	 0.877612 	 0.008552 	 0.007330 	 0.014661
