time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm) 	 HR (BPM) 
12.112 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.113 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.115 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.116 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.118 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.119 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.120 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.124 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.126 	 269.7 	 -3.2 	 -0.1 	 0.1 	 0 
12.127 	 269.7 	 -2.0 	 -0.1 	 0.1 	 0 
12.128 	 269.7 	 -2.0 	 -0.1 	 0.1 	 0 
12.130 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.131 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.133 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.134 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.136 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.137 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.139 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.140 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.141 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.143 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.145 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.146 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.147 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.149 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.150 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.151 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.153 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.154 	 269.7 	 -2.0 	 -0.1 	 0.2 	 0 
12.156 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.157 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.158 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.160 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.161 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.163 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.164 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.166 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.167 	 269.7 	 -1.1 	 -0.1 	 0.2 	 0 
12.196 	 269.8 	 -1.1 	 -0.1 	 0.2 	 0 
12.198 	 269.8 	 -1.1 	 -0.1 	 0.2 	 0 
12.199 	 269.8 	 -1.1 	 -0.1 	 0.2 	 0 
12.202 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.206 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.207 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.216 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.221 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.222 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.224 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.228 	 269.8 	 -0.6 	 -0.1 	 0.2 	 0 
12.260 	 269.7 	 -0.0 	 -0.1 	 0.1 	 0 
12.262 	 269.7 	 -0.0 	 -0.1 	 0.1 	 0 
12.264 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
12.268 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
12.269 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
12.271 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
12.338 	 269.8 	 0.2 	 -0.1 	 0.2 	 0 
12.351 	 269.8 	 0.3 	 -0.1 	 0.2 	 0 
12.364 	 269.8 	 0.4 	 -0.1 	 0.2 	 0 
12.368 	 269.8 	 0.4 	 -0.1 	 0.2 	 0 
12.370 	 269.8 	 0.4 	 -0.1 	 0.2 	 0 
12.372 	 269.8 	 0.4 	 -0.1 	 0.2 	 0 
12.376 	 269.8 	 0.6 	 -0.1 	 0.2 	 0 
12.411 	 269.7 	 0.6 	 -0.1 	 0.2 	 0 
12.412 	 269.7 	 0.6 	 -0.1 	 0.2 	 0 
12.416 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.417 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.420 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.432 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.436 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.437 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.439 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.440 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.444 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.448 	 269.7 	 0.9 	 -0.1 	 0.2 	 0 
12.451 	 269.7 	 1.2 	 -0.1 	 0.2 	 0 
12.485 	 269.7 	 1.2 	 -0.1 	 0.2 	 0 
12.500 	 269.7 	 1.2 	 -0.1 	 0.2 	 0 
12.508 	 269.7 	 1.2 	 -0.1 	 0.2 	 0 
12.516 	 269.7 	 1.3 	 -0.1 	 0.2 	 0 
12.524 	 269.7 	 1.3 	 -0.1 	 0.2 	 0 
12.525 	 269.7 	 1.3 	 -0.1 	 0.2 	 0 
12.527 	 269.7 	 1.3 	 -0.1 	 0.2 	 0 
12.528 	 269.7 	 1.3 	 -0.1 	 0.2 	 0 
12.530 	 269.7 	 1.3 	 -0.1 	 0.2 	 0 
12.560 	 269.7 	 1.5 	 -0.1 	 0.2 	 0 
12.562 	 269.7 	 1.5 	 -0.1 	 0.2 	 0 
12.563 	 269.7 	 1.5 	 -0.1 	 0.2 	 0 
12.605 	 269.7 	 1.3 	 -0.0 	 0.2 	 0 
12.619 	 269.7 	 1.3 	 -0.0 	 0.2 	 0 
12.656 	 269.7 	 1.3 	 -0.0 	 0.2 	 0 
12.657 	 269.7 	 1.3 	 -0.0 	 0.2 	 0 
12.659 	 269.7 	 1.3 	 -0.0 	 0.2 	 0 
12.693 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
12.694 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
12.700 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
12.706 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
12.716 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
12.741 	 269.7 	 0.5 	 -0.0 	 0.2 	 0 
12.748 	 269.7 	 0.5 	 -0.0 	 0.2 	 0 
12.753 	 269.7 	 0.5 	 -0.0 	 0.2 	 0 
12.756 	 269.7 	 0.5 	 -0.0 	 0.2 	 0 
12.794 	 269.7 	 0.5 	 -0.0 	 0.2 	 0 
12.817 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
12.823 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
12.825 	 269.7 	 -0.1 	 -0.0 	 0.2 	 0 
12.856 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
12.864 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
12.866 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
12.901 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
12.904 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
12.906 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
12.908 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
12.912 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
12.991 	 269.8 	 0.0 	 -0.0 	 0.1 	 0 
13.056 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.060 	 269.8 	 -0.2 	 -0.0 	 0.2 	 0 
13.076 	 269.8 	 -0.2 	 -0.0 	 0.2 	 0 
13.093 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.096 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.104 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.106 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.108 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.109 	 269.7 	 -0.2 	 -0.0 	 0.1 	 0 
13.113 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.116 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.120 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.121 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.124 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.128 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.148 	 269.7 	 -0.2 	 -0.0 	 0.2 	 0 
13.156 	 269.7 	 -0.3 	 -0.0 	 0.2 	 0 
13.164 	 269.7 	 -0.3 	 -0.0 	 0.2 	 0 
13.176 	 269.7 	 -0.5 	 -0.0 	 0.2 	 0 
13.189 	 269.7 	 -0.5 	 -0.0 	 0.2 	 0 
13.224 	 269.7 	 -0.5 	 -0.0 	 0.2 	 0 
13.225 	 269.7 	 -0.5 	 -0.0 	 0.2 	 0 
13.227 	 269.7 	 -0.5 	 -0.0 	 0.2 	 0 
13.228 	 269.7 	 -0.7 	 -0.0 	 0.2 	 0 
13.230 	 269.7 	 -0.7 	 -0.0 	 0.2 	 0 
13.239 	 269.7 	 -0.7 	 -0.0 	 0.2 	 0 
13.241 	 269.7 	 -0.7 	 -0.0 	 0.2 	 0 
13.286 	 269.7 	 -0.7 	 -0.0 	 0.2 	 0 
13.287 	 269.7 	 -0.7 	 -0.0 	 0.2 	 0 
13.288 	 269.7 	 -0.9 	 -0.0 	 0.2 	 0 
13.290 	 269.7 	 -0.9 	 -0.0 	 0.2 	 0 
13.291 	 269.7 	 -0.9 	 -0.0 	 0.2 	 0 
13.293 	 269.7 	 -0.9 	 -0.0 	 0.2 	 0 
13.295 	 269.7 	 -0.9 	 -0.0 	 0.3 	 0 
13.304 	 269.7 	 -0.9 	 -0.0 	 0.3 	 0 
13.306 	 269.7 	 -0.9 	 -0.0 	 0.3 	 0 
13.307 	 269.7 	 -0.9 	 -0.0 	 0.3 	 0 
13.309 	 269.7 	 -1.1 	 -0.0 	 0.3 	 0 
13.310 	 269.7 	 -1.1 	 -0.0 	 0.3 	 0 
13.312 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.313 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.315 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.316 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.317 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.319 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.320 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.322 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.323 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.324 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.326 	 269.7 	 -1.1 	 -0.0 	 0.2 	 0 
13.327 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.329 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.330 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.331 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.333 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.334 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.336 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.337 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.338 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.340 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.341 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.343 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.344 	 269.7 	 -1.0 	 -0.0 	 0.2 	 0 
13.346 	 269.7 	 -1.0 	 -0.0 	 0.3 	 0 
13.347 	 269.7 	 -1.0 	 -0.0 	 0.3 	 0 
13.349 	 269.7 	 -1.0 	 -0.0 	 0.3 	 0 
13.350 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.352 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.353 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.354 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.356 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.357 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.359 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.360 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.361 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.363 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.364 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.365 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.367 	 269.7 	 -1.0 	 -0.1 	 0.3 	 0 
13.369 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
13.370 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
13.404 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.422 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.441 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.442 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.448 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.449 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.456 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
13.500 	 269.7 	 -0.2 	 -0.1 	 0.1 	 0 
13.522 	 269.8 	 -0.1 	 -0.1 	 0.2 	 0 
13.536 	 269.8 	 -0.1 	 -0.1 	 0.2 	 0 
13.537 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
13.604 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.605 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.607 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.608 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.616 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.627 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.639 	 269.8 	 -0.0 	 -0.1 	 0.1 	 0 
13.651 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
13.653 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
13.676 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
13.678 	 269.8 	 0.9 	 -0.1 	 0.2 	 0 
13.687 	 269.8 	 0.9 	 -0.1 	 0.2 	 0 
13.688 	 269.8 	 0.9 	 -0.1 	 0.2 	 0 
13.743 	 269.8 	 0.9 	 -0.1 	 0.2 	 0 
13.849 	 269.8 	 0.5 	 -0.0 	 0.2 	 0 
13.923 	 269.8 	 0.5 	 -0.0 	 0.2 	 0 
13.940 	 269.8 	 0.5 	 -0.0 	 0.2 	 0 
14.008 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.012 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.017 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.020 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.024 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.029 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.062 	 269.7 	 0.6 	 -0.0 	 0.2 	 0 
14.117 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.118 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.120 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.121 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.124 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.125 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.127 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.133 	 269.7 	 0.4 	 -0.0 	 0.2 	 0 
14.144 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
14.150 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
14.152 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
14.156 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
14.160 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.162 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.163 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.164 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.168 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.181 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.188 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.215 	 269.8 	 0.0 	 -0.0 	 0.2 	 0 
14.234 	 269.8 	 -0.1 	 -0.0 	 0.2 	 0 
14.236 	 269.8 	 -0.1 	 -0.0 	 0.2 	 0 
14.238 	 269.7 	 -0.1 	 -0.0 	 0.2 	 0 
14.292 	 269.7 	 0.3 	 -0.0 	 0.3 	 0 
14.299 	 269.7 	 0.3 	 -0.0 	 0.3 	 0 
14.301 	 269.7 	 0.3 	 -0.0 	 0.3 	 0 
14.302 	 269.7 	 0.3 	 -0.0 	 0.3 	 0 
14.308 	 269.7 	 0.3 	 -0.0 	 0.3 	 0 
14.364 	 269.7 	 0.3 	 -0.0 	 0.2 	 0 
14.366 	 269.7 	 0.3 	 -0.0 	 0.2 	 0 
14.384 	 269.7 	 0.3 	 0.0 	 0.2 	 0 
14.386 	 269.7 	 0.3 	 0.0 	 0.2 	 0 
14.387 	 269.7 	 0.3 	 0.0 	 0.1 	 0 
14.388 	 269.7 	 0.3 	 0.0 	 0.1 	 0 
14.404 	 269.7 	 0.3 	 0.0 	 0.1 	 0 
14.405 	 269.7 	 0.3 	 0.0 	 0.2 	 0 
14.407 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.408 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.424 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.426 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.427 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.428 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.440 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.443 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.444 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.446 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.448 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.450 	 269.7 	 0.1 	 0.0 	 0.2 	 0 
14.451 	 269.7 	 0.1 	 0.0 	 0.1 	 0 
14.453 	 269.7 	 0.1 	 0.0 	 0.1 	 0 
14.454 	 269.7 	 0.1 	 0.0 	 0.1 	 0 
14.487 	 269.7 	 -0.8 	 -0.0 	 0.1 	 0 
14.488 	 269.7 	 -0.8 	 -0.0 	 0.1 	 0 
14.490 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.491 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.494 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.500 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.501 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.503 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.524 	 269.7 	 -0.8 	 -0.0 	 0.2 	 0 
14.526 	 269.7 	 -1.3 	 -0.0 	 0.2 	 0 
14.540 	 269.7 	 -1.3 	 -0.0 	 0.2 	 0 
14.546 	 269.7 	 -1.3 	 -0.0 	 0.3 	 0 
14.547 	 269.7 	 -1.3 	 -0.0 	 0.3 	 0 
14.563 	 269.7 	 -1.3 	 -0.0 	 0.3 	 0 
14.565 	 269.7 	 -1.3 	 -0.0 	 0.2 	 0 
14.566 	 269.7 	 -2.2 	 -0.0 	 0.2 	 0 
14.574 	 269.7 	 -2.2 	 -0.0 	 0.2 	 0 
14.576 	 269.7 	 -2.2 	 -0.0 	 0.2 	 0 
14.578 	 269.7 	 -2.2 	 -0.0 	 0.2 	 0 
14.584 	 269.7 	 -2.2 	 -0.0 	 0.2 	 0 
14.588 	 269.7 	 -2.3 	 -0.0 	 0.2 	 0 
14.589 	 269.7 	 -2.3 	 -0.0 	 0.2 	 0 
14.644 	 269.7 	 -2.3 	 -0.1 	 0.2 	 0 
14.648 	 269.7 	 -2.4 	 -0.1 	 0.2 	 0 
14.657 	 269.7 	 -2.4 	 -0.1 	 0.3 	 0 
14.660 	 269.7 	 -2.4 	 -0.1 	 0.3 	 0 
14.662 	 269.7 	 -2.4 	 -0.1 	 0.3 	 0 
14.663 	 269.7 	 -2.4 	 -0.1 	 0.3 	 0 
14.665 	 269.7 	 -2.4 	 -0.1 	 0.3 	 0 
14.673 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
14.676 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
14.678 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
14.684 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
14.685 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
14.687 	 269.7 	 -0.9 	 -0.1 	 0.3 	 0 
14.708 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.710 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.711 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.712 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.740 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.748 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.760 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.764 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.765 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.767 	 269.8 	 -0.9 	 -0.1 	 0.2 	 0 
14.768 	 269.7 	 -0.9 	 -0.1 	 0.2 	 0 
14.780 	 269.7 	 2.4 	 -0.1 	 0.2 	 0 
14.781 	 269.7 	 2.4 	 -0.1 	 0.2 	 0 
14.783 	 269.7 	 2.4 	 -0.1 	 0.2 	 0 
14.788 	 269.7 	 2.4 	 -0.1 	 0.2 	 0 
14.793 	 269.7 	 2.4 	 -0.1 	 0.2 	 0 
14.794 	 269.7 	 2.4 	 -0.1 	 0.2 	 0 
14.847 	 269.7 	 2.5 	 -0.1 	 0.2 	 0 
14.860 	 269.7 	 2.5 	 -0.1 	 0.2 	 0 
14.864 	 269.7 	 2.5 	 -0.0 	 0.2 	 0 
14.866 	 269.7 	 2.5 	 -0.0 	 0.2 	 0 
14.868 	 269.7 	 2.5 	 -0.0 	 0.2 	 0 
14.872 	 269.7 	 2.5 	 -0.0 	 0.2 	 0 
14.876 	 269.7 	 1.2 	 -0.0 	 0.2 	 0 
14.878 	 269.7 	 1.2 	 -0.0 	 0.2 	 0 
14.880 	 269.7 	 1.2 	 -0.0 	 0.2 	 0 
14.916 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
14.920 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
14.921 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
14.922 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
14.971 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
14.984 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
14.988 	 269.8 	 1.2 	 -0.0 	 0.2 	 0 
15.020 	 269.8 	 1.2 	 0.0 	 0.1 	 0 
15.052 	 269.8 	 -1.9 	 -0.0 	 0.2 	 0 
15.056 	 269.8 	 -1.9 	 -0.0 	 0.2 	 0 
15.064 	 269.8 	 -1.9 	 -0.0 	 0.2 	 0 
15.080 	 269.8 	 -1.9 	 -0.0 	 0.2 	 0 
15.099 	 269.8 	 -1.9 	 -0.0 	 0.2 	 0 
15.124 	 269.8 	 -1.9 	 -0.0 	 0.2 	 0 
15.128 	 269.8 	 -1.9 	 -0.1 	 0.1 	 0 
15.136 	 269.8 	 -1.9 	 -0.1 	 0.1 	 0 
15.152 	 269.8 	 0.6 	 -0.1 	 0.2 	 0 
15.160 	 269.8 	 0.6 	 -0.1 	 0.2 	 0 
15.168 	 269.8 	 0.6 	 -0.1 	 0.2 	 0 
15.170 	 269.8 	 0.6 	 -0.1 	 0.2 	 0 
15.171 	 269.8 	 0.6 	 -0.1 	 0.2 	 0 
15.180 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.218 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.229 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.232 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.252 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.285 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.292 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.300 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.302 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.303 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.310 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.312 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.318 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.320 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.321 	 269.8 	 0.6 	 -0.0 	 0.2 	 0 
15.352 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.371 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.396 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.416 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.420 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.424 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.432 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.436 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.444 	 269.8 	 0.1 	 -0.0 	 0.2 	 0 
15.446 	 269.8 	 -0.1 	 -0.0 	 0.2 	 0 
15.448 	 269.8 	 -0.1 	 -0.0 	 0.2 	 0 
15.452 	 269.8 	 -0.1 	 -0.0 	 0.2 	 0 
15.468 	 269.7 	 -0.1 	 -0.0 	 0.2 	 0 
15.471 	 269.7 	 -0.1 	 -0.0 	 0.2 	 0 
15.473 	 269.7 	 -0.1 	 -0.0 	 0.2 	 0 
15.474 	 269.7 	 -0.1 	 -0.0 	 0.2 	 0 
15.502 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.505 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.508 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.512 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.514 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.516 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.518 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.536 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.539 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
15.548 	 269.7 	 0.0 	 -0.0 	 0.2 	 0 
